timestamp_anon,value,container_ip
1662869721.0,28218.0,2a2ad10c55eff29ee870718a85944d13
1662869721.0,12405.0,91378e1ad2e669ccb6be27bf8d6d2765
1662869721.0,12362.0,fefad5c69928405ac8f5a83e1701dc2a
1662869721.0,28153.0,23b8eba99c14e73d454503a55ae96989
1662869721.0,42403.0,07ff74bdf1b06c02945c40819ec1d38e
1662869721.0,75620.0,03dc060838ef05053bdea6d483cde7e5
1662869721.0,41143.0,4356d7414e2a134239fb1dcf7f94309b
1662869721.0,40079.0,53004baba968bc88ad49ca6e047a0733
1662869721.0,40388.0,e02e18dca6eef690db7e3911f7c82f70
1662869778.0,20481.0,2a2ad10c55eff29ee870718a85944d13
1662869778.0,29821.5,53004baba968bc88ad49ca6e047a0733
1662869778.0,43552.0,fa0717327354a06b4ceeef6d7f249160
1662869778.0,35669.0,fefad5c69928405ac8f5a83e1701dc2a
1662869778.0,15228.0,03dc060838ef05053bdea6d483cde7e5
1662869778.0,9622.0,47d94ec84e80267e738db2caca3d9184
1662869778.0,46419.0,aa786acb8d12b35cacb997280cf4f2db
1662869778.0,42936.0,07ff74bdf1b06c02945c40819ec1d38e
1662869778.0,38617.0,4f6e2a535ae502ec22d52f60e59d982b
1662869778.0,39128.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662869778.0,20520.0,23b8eba99c14e73d454503a55ae96989
1662869778.0,42707.0,0967ff61bfabc7475c2cac1bc3159c77
1662869778.0,7891.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662869835.0,18394.0,23b8eba99c14e73d454503a55ae96989
1662869835.0,60821.0,f392bd1ee904f910cefa1ba6656ec8b4
1662869835.0,38510.0,df3235eae04c7621c688ab5ee3ccf8de
1662869835.0,10102.0,723a4269ab876cb161b58f5d3f14aad1
1662869835.0,9156.0,13822d07b1dbc9edbcaa6f3851e72ae3
1662869835.0,49310.0,4d5a5c26f37c024018e644831c36ccbf
1662869835.0,37419.0,0967ff61bfabc7475c2cac1bc3159c77
1662869892.0,40366.0,4eebc12c3c635c5bed7b9b681c348597
1662869892.0,11257.0,081177dd05d758b23a62391e75a1bb34
1662869892.0,81095.0,2e6ae9139876748af8cf4e03e8d5cd77
1662869892.0,83729.0,87c154e38b8914909c4ed0f20e72a361
1662869892.0,74165.0,07ff74bdf1b06c02945c40819ec1d38e
1662869892.0,95086.0,361d4ec47ba77cd54f3b2c2c545d3bf9
1662869892.0,17611.0,2a2ad10c55eff29ee870718a85944d13
1662869892.0,73230.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662869892.0,74793.0,fd0116f494569215a44314670a86eeb3
1662869949.0,44072.5,455dce072867dd52b4f16cc4b16535d9
1662869949.0,17914.0,3de9cc1314ba06b9d4c8d66a3d361666
1662869949.0,62846.0,91378e1ad2e669ccb6be27bf8d6d2765
1662869949.0,37844.0,e776c1394c8dcbefd2e42a61a4c970b7
1662869949.0,80907.0,53004baba968bc88ad49ca6e047a0733
1662869949.0,33219.0,5e40edcef6b4fdcc79c56ef317edbdae
1662869949.0,44995.0,ccfa8e249adb8794109c9c63628a2406
1662869949.0,38950.0,d344a049313e96d10493b3ed139612d8
1662869949.0,38728.0,2a2ad10c55eff29ee870718a85944d13
1662869949.0,42426.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662870006.0,69371.0,aa786acb8d12b35cacb997280cf4f2db
1662870006.0,81461.0,6dcc7f244fba016765742bf41e7605e9
1662870006.0,84171.0,2a2ad10c55eff29ee870718a85944d13
1662870006.0,76702.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662870006.0,10854.0,f392bd1ee904f910cefa1ba6656ec8b4
1662870063.0,82482.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662870063.0,38128.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662870063.0,38535.0,c602ea5b5d53cff36e7b1187097ad00f
1662870063.0,14880.0,83cdea8775aa4c90f4cda237e9efe1d1
1662870063.0,8930.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870063.0,31523.0,13822d07b1dbc9edbcaa6f3851e72ae3
1662870120.0,37506.0,53843228d151577c6d962cc43263a598
1662870120.0,18652.0,2e6ae9139876748af8cf4e03e8d5cd77
1662870120.0,35320.0,4679f355d4cb3ce3f577d45b87911032
1662870120.0,35159.0,6517ff385a38c966b7c2a708c03f3f8a
1662870120.0,11451.0,9cd20d9c3dcebaf54796126cf30daf5e
1662870120.0,79997.0,0ec705c2842d35b28efbea446e2c9255
1662870177.0,45919.0,7ded678c006c99a1018de19c833c7ab4
1662870177.0,17895.0,6dcc7f244fba016765742bf41e7605e9
1662870177.0,99293.0,7f158ec1b66a6679f4fb08b979fbb972
1662870177.0,69161.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662870177.0,72318.0,2e6ae9139876748af8cf4e03e8d5cd77
1662870177.0,36913.0,e776c1394c8dcbefd2e42a61a4c970b7
1662870234.0,15135.0,0b6beb4d383cbd13d128b205a7b09313
1662870234.0,50243.0,d344a049313e96d10493b3ed139612d8
1662870234.0,34367.0,ccfa8e249adb8794109c9c63628a2406
1662870234.0,5187.0,0ec705c2842d35b28efbea446e2c9255
1662870291.0,65528.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662870348.0,16278.0,2a2ad10c55eff29ee870718a85944d13
1662870348.0,81887.0,3ed83727fd0a4a21f681882036a57972
1662870405.0,40181.0,7f158ec1b66a6679f4fb08b979fbb972
1662870405.0,52965.5,7b22f291523785e52e52ce3409760c39
1662870405.0,80154.0,0b6beb4d383cbd13d128b205a7b09313
1662870462.0,68541.0,2e6ae9139876748af8cf4e03e8d5cd77
1662870462.0,45083.0,81202f3feffc31e32dbfcb7c74b72b61
1662870462.0,70153.0,3ed83727fd0a4a21f681882036a57972
1662870462.0,29751.0,584f6be687a198a5ba43e56455ee25cc
1662870519.0,46933.0,4679f355d4cb3ce3f577d45b87911032
1662870519.0,5231.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662870519.0,16269.0,23b8eba99c14e73d454503a55ae96989
