timestamp_anon,value,container_ip
1662875478.0,2685.0,2a2ad10c55eff29ee870718a85944d13
1662875478.0,2816.0,7b22f291523785e52e52ce3409760c39
1662875478.0,2753.0,03dc060838ef05053bdea6d483cde7e5
1662875535.0,13884.0,47d94ec84e80267e738db2caca3d9184
1662875535.0,2613.0,23b8eba99c14e73d454503a55ae96989
1662875592.0,2660.0,87c154e38b8914909c4ed0f20e72a361
1662875592.0,2664.0,3de9cc1314ba06b9d4c8d66a3d361666
1662875592.0,3082.0,0b6beb4d383cbd13d128b205a7b09313
1662875592.0,2379.0,2a2ad10c55eff29ee870718a85944d13
1662875649.0,2924.0,7b22f291523785e52e52ce3409760c39
1662875649.0,49956.0,05d1c1aea3ae65f6666bb406277c202b
1662875649.0,3834.0,47d94ec84e80267e738db2caca3d9184
1662875649.0,2861.0,3de9cc1314ba06b9d4c8d66a3d361666
1662875649.0,3277.0,23b8eba99c14e73d454503a55ae96989
1662875706.0,2583.0,23b8eba99c14e73d454503a55ae96989
1662875706.0,2699.0,87c154e38b8914909c4ed0f20e72a361
1662875706.0,44684.0,13822d07b1dbc9edbcaa6f3851e72ae3
1662875763.0,40101.0,63beb1b84354963cd40aa5fbdac96110
1662875763.0,3053.0,0b6beb4d383cbd13d128b205a7b09313
1662875763.0,2905.0,47d94ec84e80267e738db2caca3d9184
1662875763.0,3392.0,e02e18dca6eef690db7e3911f7c82f70
1662875820.0,21750.0,05d1c1aea3ae65f6666bb406277c202b
1662875820.0,2822.0,87c154e38b8914909c4ed0f20e72a361
1662875820.0,5056.0,07ff74bdf1b06c02945c40819ec1d38e
1662875877.0,2617.0,87c154e38b8914909c4ed0f20e72a361
1662875877.0,5265.0,0b6beb4d383cbd13d128b205a7b09313
1662875934.0,2812.0,83e64a296f3943e4ca90d52cce91de5c
1662875934.0,2849.0,07ff74bdf1b06c02945c40819ec1d38e
1662875934.0,3365.0,3ed83727fd0a4a21f681882036a57972
1662875991.0,5079.0,2e6ae9139876748af8cf4e03e8d5cd77
1662875991.0,2761.0,e02e18dca6eef690db7e3911f7c82f70
1662875991.0,47316.0,63beb1b84354963cd40aa5fbdac96110
1662875991.0,52805.0,33bb3250acf588bc98aa04b84527552e
1662876048.0,23116.0,315a3a55de541f70b9f3d816692ac9a2
1662876105.0,44459.0,05d1c1aea3ae65f6666bb406277c202b
1662876105.0,2782.0,07ff74bdf1b06c02945c40819ec1d38e
1662876105.0,2582.0,3ed83727fd0a4a21f681882036a57972
1662876105.0,2607.0,2e6ae9139876748af8cf4e03e8d5cd77
1662876162.0,2655.0,3ed83727fd0a4a21f681882036a57972
1662876162.0,3396.0,9cd20d9c3dcebaf54796126cf30daf5e
1662876162.0,3048.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662876162.0,2728.0,e02e18dca6eef690db7e3911f7c82f70
1662876219.0,2999.0,3de9cc1314ba06b9d4c8d66a3d361666
1662876219.0,47397.0,6517ff385a38c966b7c2a708c03f3f8a
1662876219.0,20073.0,83cdea8775aa4c90f4cda237e9efe1d1
1662876219.0,23252.0,315a3a55de541f70b9f3d816692ac9a2
1662876219.0,45823.0,35e82ff20955837d507171422a46cbab
1662876219.0,42864.0,aa387669ec783d3503866571da0357f2
1662876219.0,2987.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662876219.0,2510.0,e02e18dca6eef690db7e3911f7c82f70
1662876276.0,2512.0,3de9cc1314ba06b9d4c8d66a3d361666
1662876276.0,48037.0,4d5a5c26f37c024018e644831c36ccbf
1662876276.0,22611.0,315a3a55de541f70b9f3d816692ac9a2
1662876276.0,51951.0,0e7c45fddf2f1dda1b518dbb5d3066a0
1662876276.0,49362.0,6d55d93699886aea999a6489388d2204
1662876276.0,45396.0,3fa8c0fcbd73508ae6cf1c521d80c208
1662876276.0,48666.0,7c921d2bb994a9d8b5300708a519c46d
1662876276.0,43236.0,63beb1b84354963cd40aa5fbdac96110
1662876276.0,2718.0,07ff74bdf1b06c02945c40819ec1d38e
1662876276.0,1536.0,2e6ae9139876748af8cf4e03e8d5cd77
1662876276.0,3002.0,0ec705c2842d35b28efbea446e2c9255
1662876333.0,46451.0,fefad5c69928405ac8f5a83e1701dc2a
1662876333.0,5154.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662876333.0,22446.0,d9a22a02d2ceb58ec16737de30e46541
1662876333.0,24169.0,35e82ff20955837d507171422a46cbab
1662876333.0,44788.0,e776c1394c8dcbefd2e42a61a4c970b7
1662876333.0,50190.0,ff0a53d0bc20c807643d80daf7c71887
1662876333.0,46339.0,9ba6962ff3800a22cf65c8311a9d4738
1662876333.0,25160.0,aa387669ec783d3503866571da0357f2
1662876390.0,45484.0,4d5a5c26f37c024018e644831c36ccbf
1662876390.0,22384.0,315a3a55de541f70b9f3d816692ac9a2
1662876390.0,26879.0,d629bfc8f81fec7b9d97d5e6d8064cd0
1662876390.0,43033.0,a30164105048dbb43e05e3553bf6d010
1662876390.0,39593.0,63beb1b84354963cd40aa5fbdac96110
1662876390.0,46137.0,7f158ec1b66a6679f4fb08b979fbb972
